url,title,description,servings,time,difficulty,materials,tools,steps,final_images,tips,danger,category
https://www.10000recipe.com/recipe/7008474,마늘볶음밥,제가 정말 좋아하는 마늘볶음밥입니다.,1,10,초급,"다진마늘 듬뿍 3T, 밥 1공기, 식용유 2T, 버터 10g, 소금 1꼬집, 진간장 1T, 통깨 ","불, 숟가락","[{'text': '팬에 기름을 조금 두르고 다진마늘 3T를 넣어주세요. 저는 다진마늘이 많이 들어갈수록 맛있고 너무 곱게 다진 마늘보다는 입자가 있는 다진마늘이 더 맛있어요. 저는 곱게 갈은 마늘밖에 없어서 조금 아쉽더라구요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/08/19/ff58fa512f20b89e2f46dba428a50e191.jpg']}, {'text': '마늘을 약불에서 볶아줍니다. 마늘의 매운맛이 날아가고 수분기도 날아가게 노릇하게 볶았다면', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/08/19/0216dc98a84590d77e3e42f0baa9baaa1.jpg']}, {'text': '밥 1공기를 넣어줍니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/08/19/6d50f4ecda95458bbed2e1b8726b64951.jpg']}, {'text': '밥을 넣을 때 소금 1꼬집 넣어 같이 볶아주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/08/19/d59053dd6202e2dfee8bba4aeb8c97951.jpg']}, {'text': '밥과 마늘이 고루 잘 섞였다면 한쪽으로 밀어두고 버터 10g을 녹여준 후 같이 볶아주세요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/08/19/a88c3936ee35805a6d1510c905967a961.jpg']}, {'text': '그리고 다시팬 한쪽으로 밥을 몰아두고 진간장 1T를 넣고 살짝 눌려준 후', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/08/19/60f841a1494d4820a1d7690c040988f01.jpg']}, {'text': '밥과 골고루 섞어줍니다.볶음밥의 간이 살짝 약하다면 소금을 조금 더 추가해주세요.마무리로 통깨까지 넣어주면 완성', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/08/19/c03538edf63a993a227f92f8c86c5ca01.jpg']}, {'text': '그릇에 담아 맛있게 드세요. 담백고소 너무 맛있어요^^\n김치 하나만 있으면 한끼 뚝딱!!', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2023/08/19/2c61e32c5f6630375c1532007b8213ee1.jpg']}]","['https://recipe1.ezmember.co.kr/cache/recipe/2023/08/19/ed7d3dfc1a18e49bec40bd9f7944ab371.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2023/08/19/7ddb8dfa3fe30843f7b195598360f2331.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2023/08/19/9e90bb2af37c12cf00bdb0a92f3a6c371.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2023/08/19/4ab8d5cad4b8c8eeee7984b9e0fab7d61.jpg']",,1,중식
https://www.10000recipe.com/recipe/6854926,알리오 올리오,"안녕하세요. 오이지쿡입니다!
이번에 첫 카메라 구입 후
처음 찍어보는 레시피인데요.
너무 유명하고 또 그만큼 만들기 쉬운
알리오 올리오 (갈릭 오일 파스타) 입니다!",1,10,초급,"스파게티면 , 올리브오일 , 마늘 5톨, 베이컨 조금, 깻잎 2장",불,"[{'text': '- 1. 끓는 물에 스파게티 면 삶기\n먼저 불에 물을 끓여주세요. 물이 끓기 시작하면 소금을 넣어주시는데 물을 콕 찍어서 먹어봤을때 조금 짭짤한 맛이 나면 됩니다. 6~7분 정도 삶아 주세요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2016/08/19/20b1bf36e11cc7b7929e84a48ced69721.jpg']}, {'text': '- 2. 면수는 따로 보관해 두기\n면을 삶는 중간에 면을 끓인 면수를 반컵정도 보관해 줍니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2016/08/19/0e53c2a31e915376eb4349eeb5edb3621.jpg']}, {'text': '- 3. 삶은 스파게티 면을 올리브 오일을 뿌려 잠시 보관해 둡니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2016/08/19/055d8d27662b8a86ecca6a3c62a0ea571.jpg']}, {'text': '- 4. 베이컨과 마늘을 얇게 썰고 올리브 오일을 두른 팬에 볶아줍니다.\n간단하게 소금과 후추로 간을 하고 약불에 베이컨과 마늘의 겉면이 잘 익을 때 까지 오일에 볶아 줍니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2016/08/19/54421e0fef36c3dbc0c3d7aed57d81311.jpg']}, {'text': '- 5. 마늘과 베이컨의 겉면이 갈색을 띄기 시작하면 준비해둔 면수를 넣어줍니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2016/08/19/da448201874f653a1e2bcc6df9e687531.jpg']}, {'text': '- 6. 준비된 소스에 스파게티면을 넣고 섞어주세요.\n소스가 면에 코딩된다는 느낌으로 빠르게 약불에서 조리해 주시면 됩니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2016/08/19/bb1e5e87c7a2eebfb0727066ea2db18b1.jpg']}, {'text': '- 7. 그릇에 조리된 파스타를 담아주세요!\n이때 후추를 위에 조금 뿌려주시고 기호에 따라서 간이 부족하다 싶으면 소금을 조금 뿌려주세요. 그리고 약간의 올리브 오일을 위에 뿌려줍니다. 이제 다 왔어요!', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2016/08/19/2e9ce52d853080222b5748221568a7f61.jpg']}, {'text': '- 8. 준비한 깻잎과 파마산 치즈 가루를 뿌려주면 완성!\n깻잎은 손으로 찢어서 올리는게 향이 더 잘 올라와서 저는 찢어서 넣었습니다. 칼로 다지고서 뿌려주셔도 상관없어요!', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2016/08/19/76fc4e6723e02b338434f3b53c87224f1.jpg']}]",['https://recipe1.ezmember.co.kr/cache/recipe/2016/08/19/358e77ee7a0a1ec0bd1b1eebb8aa7a971.jpg'],보통은 바질과 파슬리를 많이 뿌리는데 생 바질과 파슬리는 동네 마트에서 구하기도 어렵고 깻잎이 비교적 저렴해서 깻잎을 사용했습니다. 은은히 피어나오는 깻잎 향이 알리오 올리오와 의외로 잘어울립니다!,1,양식
https://www.10000recipe.com/recipe/6954596,해물 토스트,바삭한 토스트 에어프라이어로 !,2,10,초급,"식빵 2장, 새우살 4개, 피망 2T, 대파 2T, 소금 톡톡, 후춧가루 톡톡, 통깨 적당량, 참기름 조금","불, 에어프라이어","[{'text': '식빵 2장 피망 대파 새우살을 준비합니다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/03/04/8a816301699934aaa5e16c2ca0bb1e441.jpg']}, {'text': '재료를 모두 다져줍니다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/03/04/bfa1b30ce65eeae45dc04c111f497b431.jpg']}, {'text': '소금 후춧가루 통깨 참기름을 뿌린 후 골고루 섞어주세요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/03/04/f72269fe1c949009dd59129e4cb2f4f91.jpg']}, {'text': '식빵 테두리를 자르고 앞뒤로 식용유를 발라 주세요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/03/04/b38a93ab03578275ec5a06f3387d8e1c1.jpg']}, {'text': '식빵 위에 발라서 180도 5분 돌려주세요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/03/04/5c55ac68deffbb51d6dc164b1727d49d1.jpg']}]","['https://recipe1.ezmember.co.kr/cache/recipe/2021/03/04/7bb0668fe66e92e5452a54448a8aed711.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2021/03/04/882ed09023aba3d5c8c7dd6aa34419461.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2021/03/04/5cbf690dc53373d048fefcc6009245fe1.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2021/03/04/9131f0e26051ce2b38e416ac16421bde1.jpg']",,1,간식
https://www.10000recipe.com/recipe/6966330,명란젓 마요계란밥,명란젓을 활용한 계란 스크램블 볶음밥 입니다,1,10,초급,"계란 2개, 명란젓 1.5T, 양배추 4T, 피망 3T, 대파 2T, 다진마늘 1.5T, 밥 1공기, 마요네즈 1T, 후리가케 3T, 통깨 1T","불, 숟가락","[{'text': '계란 2개 풀고 명란젓 1/2T 넣고 풀어 주세요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/04/0637208b58ba12eec777b5c4152728451.jpg']}, {'text': '팬에 식용유를 두르고 예열한 다음 달걀물을 붓고 중불에 휘저어 익혀주세요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/04/f644e8cc3d2894f55e09af2f44d46db21.jpg']}, {'text': '야채를 작게 썰어 주세요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/04/3c0c5032b18a105864c372dc944aba981.jpg']}, {'text': '밥 한공기와 명란젓 1T 넣고', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/04/a992726ddd3f0f58e8d93101774daa301.jpg']}, {'text': '마요네즈 1T 넣고 골고루 섞어주세요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/04/f650c61bfd9e083dbed999de7cc8c4f61.jpg']}, {'text': '팬을 예열한 다음 밥을 얇게 펴서 타닥타닥 소리가 나면서 밥이 노릇해지면 뒤집어서 반대쪽도 노릇하게 볶아주세요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/04/1961a808004a4edf8e140ec2a3a2239c1.jpg']}, {'text': '밥 위에 통깨 후리가게를 뿌리고 명란젓 계란 스크램블을 곁들여 먹어요\n간이 심심하게 됐어요 참고하세요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/04/e594ec4b899597e2208e23008fb70a781.jpg']}]","['https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/08f064b6a42ce290ff6770e2ba5839b51.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/80a9cc3a4d0c64f7bd83e55418a25bc81.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/53b0fab8bc68864e24050ba67af5ab511.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2021/10/05/ad4cdd22baa3538b9fd43ea4b48c0fe71.jpg']","후리가게 대신 김자반이나 김가루를 넣어도 좋아요
야채는 다양하게 활용해 주세요",1,한식
https://www.10000recipe.com/recipe/6940497,메밀소바,"저는 해마다 쯔유를 조금 넉넉히 만들어 놓고 요리에 이용하는 편이지요~!~~

쯔유는 간장에 약간의 단맛과 맛술과 가쓰오부시를 넣어 맛을 낸 #일본식간장 이지요

진한 훈연 향으로 풍미가 좋아 간장 대신 양념장으로 덮밥 소바 가락국수 등

다양한 요리에 활용할 수 있기에 저는 넉넉히 만들어놓고 사용하는 편이랍니다
여름철 자주 만들어 먹는 메밀소바 찐입니다",2,10,초급,"메밀면 2인분, 쪽파 1개, 쯔유 1컵, 무 조금","불, 숟가락","[{'text': '면과 홈메이드쯔유 쪽파1개 무즙을 준비합니다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2020/08/31/527224fbcd3c080f7ebde3c3419cc79e1.jpg']}, {'text': '면 1인분을 삶아줍니다\n물이 끓어오르면 면을 넣고 물을 2차례 넣어가며 삶아줍니다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2020/08/31/7b51fb7984bcd27b696e8f772596d3041.jpg']}, {'text': '삶은 면은 손으로 살살 비벼가며 전분기를 빼주면서 여러 번 씻어 물기를 빼줍니다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2020/08/31/b496baf0df26c538d23ec787d0dbd8ec1.jpg']}, {'text': '면을 삶는 동안 무는 강판에 갈아줍니다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2020/08/31/0d56ff27529264d2ba25970457cd57d01.jpg']}, {'text': '강판에 갈아놓은 무는 채에 받쳐 물기를 빼준 다음 동그랗게 뭉쳐줍니다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2020/08/31/6136ac3a2d87e13645aec32d91b740421.jpg']}, {'text': '면을 삶아서 메밀소바 용기에 담아준 다음 썰어놓은 쪽파를 올려줍니다\n무 갈아놓은 무즙과 쯔유 쪽파 얼음을 준비합니다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2020/08/31/ae3c1124759dac304e22a5879c78bc9d1.jpg']}, {'text': '단무지 대신 며칠 전 담아놓은 깍두기도 준비했어요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2020/08/31/81ef3b157dc8529c28bd17c51957a9e71.jpg']}, {'text': '면 좋아하는 면순이 2인분 같은 1인분을 삶아 놓았어요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2020/08/31/4a41a9c1c39356c0016f5b9e5e4d7ea41.jpg']}, {'text': '쯔유는 그릇에 먹을 양만큼 덜어서 면을 적셔 먹으면 되는데\n그릇에 면을 담고 쯔유를 부어 얼음을 띄워 드셔도 됩니다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2020/08/31/5bcf59ebdf96108dc93e8080a3b110141.jpg']}, {'text': '혼자 먹는 혼밥 오늘은 좋아하는 메밀소바 입니다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2020/08/31/eefe44e033825e4d08851e336bcccf5f1.jpg']}, {'text': '쯔유에 무즙 넉넉히 넣고 쪽파를 올려준 다음 고추냉이나 연겨자를 조금 넣어주면\n맛이 훨씬 업 되는데 깜빡하고 고추냉이를 챙기지 못했어요\n다음에 만들 때는 고추냉이를 챙겨서 다시 한번 만들어 먹으려고요~!~', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2020/08/31/729f1a91f051b51b55ad2b2fa1b531531.jpg']}, {'text': '오랜만에 만들어 먹은 메밀소바\n쯔유를 직접 만들어서 제 입맛엔 너무 맛있지만 먹는 사람에 따라 맛이 달라질 수 있겠지요~!~', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2020/08/31/c4cafead6baa76c4c75fef06d61987681.jpg']}, {'text': '요즘처럼 장마가 끝나고 본격적인 무더위에 지칠 수 있지요\n시원하게 얼음 동동 띄운 냉모밀과 더불어 쯔유 만드는 방법까지\n올려보는데 참고가 되셨으면 좋겠네요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2020/08/31/ab0e9be42beb3e44f857428facf108411.jpg']}, {'text': '한 그릇 넉넉히 말아서 얼음 띄워 한 그릇 먹으면서\n더위를 날려보는 것도 좋은 방법이겠지요~!~\n오늘도 무척 더울 것 같네요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2020/08/31/38a18ff74c7c76aace1e297fbac97a5b1.jpg']}]","['https://recipe1.ezmember.co.kr/cache/recipe/2020/08/31/c942f24c3573c78bc45eeb51b55f2ab81.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/31/db6fc4d92d002f37d76288599d2c07641.jpg']","https://blog.naver.com/wjdtj54/222074192045
쯔유 만드는법",1,일식
https://www.10000recipe.com/recipe/6971583,모짜프렌치토스트,모짜렐라치즈 ~쭉쭉 늘어나는 프렌치토스트 ~!,2,10,초급,"달걀 4개, 식빵 4장, 모짜렐라치즈 4줌, 버터 , 원당또는 설탕 1/2T, 깔라만시원액 1/2T",불,"[{'text': '버터를 작게 잘라 주세요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/12/25/9179df338b8618fdc871f2ea444f3dc41.jpg']}, {'text': '달걀을 곱게 풀어 주세요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/12/25/4f5193be6b3d4550c95d06357a33dd491.jpg']}, {'text': '원당1/4T 넣고 (생략가능)', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/12/25/b3f88ab57b0ec86458191da0c9a646481.jpg']}, {'text': '달걀 비린 냄새 제거용으로 깔라만시원액 1/4T 넣고 (생략가능)', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/12/25/aece95faf07f8b6231104c4e066d5a2b1.jpg']}, {'text': '달걀물에 식빵을 앞뒤로 적셔서', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/12/25/7a74f29a8d44171723657360fed3f3691.jpg']}, {'text': '중불에 버터를 녹이면서', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/12/25/4602e054a9469ad727659c3049d83e871.jpg']}, {'text': '식빵을 부쳐주세요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/12/25/709ac6b251bfa403b785d1cb302d73ed1.jpg']}, {'text': '식빵을 뒤집어서 부쳐주세요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/12/25/07ebc939fcd54083029501e4bf8714451.jpg']}, {'text': '뒤집은 식빵 위에 모짜렐라치즈를 올리고', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/12/25/debfd97fbb26308666ee06a86bb99b3c1.jpg']}, {'text': '남은 달걀물을 모두 붓고', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/12/25/9ebf896c7dbbb8cca95a5408ca762e681.jpg']}, {'text': '식빵을 포개서 노릇하게 부쳐주세요 뒤집개로 뒤집어서 반대쪽도 노릇하게 부쳐주세요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2021/12/25/56b63ba722afef4192db6fb96502ff0e1.jpg']}]","['https://recipe1.ezmember.co.kr/cache/recipe/2021/12/25/479cb1fa6010daf6bd3bae653d79ffea1.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2021/12/25/5710ee79cf4524b16e1bacb8ea106cd11.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2021/12/25/75775ed8e1766f42afab4559f23337001.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2021/12/25/487171fe9bd759e1df47975968d113e91.jpg']",,1,간식
https://www.10000recipe.com/recipe/6876585,참치마요 주먹밥,"싸쿡 과학 요리 동아리에서 파프리카 참치마요 주먹밥을 만들어봤는데요,
쌀의 주 성분인 전분이 주인공인! 전분의 호화 등의 과학원리가 숨어있어요~
자세한 레시피는 유튜브 싸쿡 검색후 '싸쿡여신 체리쌤' 채널에서 계란마리퀴리.초코노벨.봉골턴의 동영상 참고!",3,10,초급,"쌀 2~2.5컵, 참치 1캔, 마요네즈 2숟가락, 파프리카 1개, 김 마음껏","칼, 도마, 불, 숟가락","[{'text': '불밥을 할 꺼에요.\n쌀을 불린 뒤 씻어서 물을 받아주세요.\n그 다음 뚜껑을 닫고 익혀주어요.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2017/09/16/ed289d60f05f813156cfc74900d183021.jpg']}, {'text': '밥에 색깔을 입히기 위해 파프리카를 갈아요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2017/09/16/e42b34bb46d325ed0092f171cc8524ce1.jpg']}, {'text': '거름망으로 참치의 기름을 빼주어요.\n마요내즈를 넣을꺼라서 꾹~ 짜주어야 해요', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2017/09/16/dd7b517d797befedb78faa6c4e68bfc21.jpg']}, {'text': '마요네즈를 넣구 섞섞~', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2017/09/16/c07f02a54183a977ceb49da086f261ac1.jpg']}, {'text': '주먹밥 틀에다가 김을 깔아주고 밥, 참치마요, 밥 순서로 넣어요.\n(밥이 다 돼면 파프리카 즙을 넣고 섞어줘요)', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2017/09/16/8ee9e7ed978180d390b15b442792fdea1.jpg']}, {'text': '틀에서 조심스레 빼주면 완성~', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2017/09/16/fcd066dcc0021b4f92d99836c32d65721.jpg']}]",['https://recipe1.ezmember.co.kr/cache/recipe/2017/09/16/efe06503e764241f82a950ae15ce3bd51.jpg'],불밥을 할 때에는 쌀을 불려야 하고 꼭! 뚜껑을 열면 안돼요!,1,한식
https://www.10000recipe.com/recipe/6856756,상추 주먹밥,"동생들이랑 바베큐 파티때 함께 먹을 주먹밥을 만들었는데..

반응이 좋기도 하고 먹기도 편해서... 레시피 올려요",4,10,초급,"밥 1국그릇, 김자반 1종이컵, 상추 20장, 참기름 3숟가락, 소금 1숟가락, 깨 1숟가락","칼, 도마","[{'text': '상추를 씻어서 물기가 빠지도록 둡니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2016/09/09/4161fba0b2f20f1e9639a06e16b909601.jpg']}, {'text': '참기름, 소금, 깨를 빻아 준비 합니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2016/09/09/a83bf4610ed77115f4a28acb71eb5d921.jpg']}, {'text': '볼에 참기름, 소금, 깨를 빻아 넣어줍니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2016/09/09/6b0dfab7643a6a181719b2e0b2d635db1.jpg']}, {'text': '밥솥에 밥을 준비 하여 넣어줍니다.\n김자반을 함께 넣고 비벼서 주먹밥을 주먹만하게 만들어 줍니다', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2016/09/09/87cdf692788516bb858ca4af223cda561.jpg']}, {'text': '물기를 탈탈 털어 상추를 반으로 접어 주먹밥을 올려 접시에 담아줍니다.\n김자반을 더 많이 넣으셔도 되며 밥이랑도 함께 넣어 만드셔도 됩니다:)\n(주먹밥은 작게 만들어 주세요 고기와 쌈을 싸서 드시기 때문에 크기 감안해서 만들어주세요.)', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2016/09/09/c916857e860260b7737d90f0f1bb15421.jpg']}, {'text': '상추주먹밥에 고기를 올려 먹으면 간단하고 더 맛있어요:)', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2016/09/09/a597db829a2e9f50341c069fcb52f0f91.jpg']}]",[],밥 위에 쌈장을 조금씩 올려 놓으시면 고기만 올려 바로 드실 수 있어요~,1,한식
https://www.10000recipe.com/recipe/6985761,"들기름 막국수
간장비빔메밀국수","오늘은 메밀국수를 가지고, 들기름 막국수를 만들어 보았는데요~~와~~이거 세상 쉬운데!!맛이 꽤나 괜찮던 걸요~~",2,10,초급,"메밀국수 200g, 김 1장, 깨소금 약간, 대파 2T, 진간장 2T, 매실액 1T, 설탕 1T, 들기름 6T","불, 볼, 숟가락","[{'text': '물 1L가 끓어 오르면,', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/16/b76cc54806d01af8e994c9f3493ff76d1.jpg']}, {'text': '메밀국수 200g을 넣고 약 6분 정도', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/16/a75be8d4e6467360a51edb8d2de93c441.jpg']}, {'text': '젓가락으로 휘휘 저어가며 익힌 다음\n부르르 끓어 오르면, 찬물 준비하셨다가 중간 중간에 부어주셔야 넘치지 않아요~', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/16/af77812144a0564378604eb51d2b6e531.jpg']}, {'text': '건져서 찬물에 바락바락 헹구고, 채반에서 탈탈탈 털어 주신 후,', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/16/95708c9e9b59e4d9fc147ace0cb1930d1.jpg']}, {'text': '진간장2T,', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/16/6e7ae39ac46742c602448fc0553bc6f41.jpg']}, {'text': '매실액1T,', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/16/8c41ea87c4b1b5ece838452d4db71e1f1.jpg']}, {'text': '설탕1T,', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/16/dd853c5c539f1bb0409b2f8eccef75691.jpg']}, {'text': '들기름6T 넣고 조물조물 무쳐주시면 끝!', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/16/c7c01883027232dc98fb44611cfeb7a01.jpg']}, {'text': '그냥 비벼먹어도 맛이 좋지만!! 신랑은 국물이 조금 있는 걸 좋아해서 물에 장국간장과 가쓰오부시만 넣고 우려서 살짝 둘러 주었네요!', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/16/306cbc6c637e5f507d47ad70a844e11f1.jpg']}, {'text': '아이들도 엄지척 하며 아주 잘 먹어 준 국수였여요!', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/16/412af5445e5723229706bc3a7c98ff511.jpg']}, {'text': '오늘도 건강하고, 행복한 식사하셔요^^', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/16/03d8d1669db26c7a100ca1b214fdc7e11.jpg']}]","['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/16/d75fc44f44d97dfae6663fc726c235bf1.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2022/08/16/d6696f82268cb0eb6f49020a19a26c831.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2022/08/16/5b56b682ede67f445af291623d1100641.jpg']","메밀은 성인병과 고혈압 예방에 효과적이지만, 평소 소화 기능이 약하고 찬 음식을 먹으면 설사가 자주 나는 분들은 삼가 주시는 것이 좋답니다!",1,한식
https://www.10000recipe.com/recipe/6985811,아보카도 참치마요 덮밥,"요즘은 건강을 생각해서 건강식을 자주 만들어 먹습니다.
오늘은 아보카도 참치마요 덮밥 레시피입니다.
고소하고 부드럽게 넘어가네요~
다이어트, 채식 식단에 딱 좋아요!
금방 만들어서 든든하게 먹을 수 있는 레시피입니다.",1,10,초급,"밥 1공기, 아보카도 1/2개, 캔참치 75g, 상추 3장, 계란 1개, 마요네즈 1큰술, 후추 조금, 간장 1큰술, 설탕 1/2큰술, 참기름 1큰술, 깨소금 조금","칼, 도마, 숟가락","[{'text': '통조림 참치캔(150g)을 따서 기름을 빼고 참치 반(75g)만 사용합니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/17/44651eb05ccef292303407a86b7b372a1.jpg']}, {'text': '마요네즈 1큰술, 후추 조금 넣어서 잘 섞습니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/17/03557184c272a231b309212bf0062ef81.jpg']}, {'text': '아보카도는 얇게 채 썰어 준비합니다.\n남은 반쪽 위에 레몬즙을 뿌려놓으면 변색이 예방되고 보관에 용이합니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/17/3b42d5d88213c93f4359e6983e7581ee1.jpg']}, {'text': '계란 프라이 하나 준비합니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/17/2d6d2c1290b61715038db7aa3e52c5851.jpg']}, {'text': '소스는 간장 1큰술, 설탕 1/2큰술,참기름 1큰술 넣어서 설탕이 녹게 잘 저어줍니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/17/89bf7beb6433fe3ca512b9cbce33f5d91.jpg']}, {'text': '그릇에 밥 1공기 먼저 넣고, 그 위에 상추 3장 잘라서 넣고, 아보카도, 참치마요, 달걀 순서로 올려줍니다.\n그리고 그 위에 만들어놓은 소스를 넣고 깨소금을 뿌려주면 완성입니다.', 'images': ['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/17/188a179b0be01121152c33aca966f21c1.jpg']}]","['https://recipe1.ezmember.co.kr/cache/recipe/2022/08/17/f55d630cfe24fd00d724f9b82a0a09d21.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2022/08/17/07bb1f035452196286c5d60de6a0abea1.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2022/08/17/dcc63e1f729ff763b7f3ce1a482266031.jpg', 'https://recipe1.ezmember.co.kr/cache/recipe/2022/08/17/e86a23a5a737327feb14563aa88c136b1.jpg']",,1,일식
